Date,Bath Rugby,Bedford Blues,Bristol Rugby,Exeter Chiefs,Gloucester,Harlequins,Leeds Carnegie,Leicester Tigers,London Irish,London Scottish,London Welsh,Newcastle Falcons,Northampton Saints,Richmond,Rotherham Titans,Sale Sharks,Saracens,Wasps,West Hartlepool,Worcester Warriors
1998-11-19,1471.3460349287466,1153.558652361586,,,1309.2820906936108,1533.3588971992576,,1720.8050933636678,1433.050024360912,1223.307861045261,,1465.2257971077813,1611.8994960918483,1366.0552531905284,,1306.6333950142005,1513.0692768273518,1491.3447452168575,1016.4063448599308,
1998-11-26,1463.4954137579944,1142.2656081600146,,,1317.3383959446996,1536.7611749141465,,1716.022100887918,1439.0493715804876,1224.2878772655208,,1465.7701664738788,1606.1694905070667,1364.404730184801,,1309.2341373275963,1511.551269080897,1495.1245620352106,1012.4772388354021,
1998-12-17,1455.6447925872421,1130.9725639584433,,,1310.8459873302822,1533.7954201177997,,1711.239108412168,1441.824800977749,1225.2678934857804,,1466.314535839976,1605.797170899685,1362.7542071790738,,1311.834879640992,1510.0332613344424,1498.80158408721,1021.8402358029409,
1998-12-24,1440.9859737925563,1129.071845180383,,,1304.3535787158646,1530.8296653214527,,1713.4601709376302,1444.6002303750101,1213.5415387505486,,1466.8589052060736,1605.4248512923032,1361.1036841733464,,1305.2805734668589,1505.8528046061701,1502.4786061392094,1031.2032327704796,
1998-12-31,1443.5811337105579,1127.1711264023227,,,1309.2874271639207,1527.863910525106,,1715.6812334630927,1456.0396172822675,1224.5757611017095,,1467.8668311236027,1605.0525316849212,1359.453161167619,,1298.7262672927259,1501.6723478778977,1506.1556281912087,1041.8084205727191,
1999-01-07,1446.1762936285597,1125.2704076242624,,,1314.2212756119766,1524.1371599986167,,1716.0877893761306,1467.479004189525,1235.6099834528704,,1460.8516196494388,1604.6802120775394,1360.9982601185104,,1292.1719611185927,1503.1075645413973,1480.5744240406048,1052.4136083749588,
1999-01-21,1448.7714535465614,1123.369688846202,,,1300.74207975361,1520.4104094721274,,1716.4943452891685,1489.1842475530136,1243.940233939431,,1458.6519235574162,1611.9735559024912,1362.5433590694015,,1283.8280186879374,1509.073905733819,1483.1375886459189,1054.8142333745368,
1999-01-28,1455.5776512847751,1121.4689700681417,,,1296.0473018642551,1502.939591949888,,1717.6191231443322,1499.6125005634444,1252.2704844259915,,1456.452227465394,1619.2668997274427,1364.0884580202928,,1275.484076257282,1515.0402469262408,1485.7007532512332,1057.214858374115,
1999-02-11,1462.3838490229887,1131.5928888432536,,,1291.3525239749004,1494.0994767330717,,1726.1698899922403,1510.040753573875,1260.600734912552,,1454.2525313733713,1599.5736274368671,1365.5737141443583,,1257.7472743891462,1521.0065881186624,1488.2639178565473,1059.6154833736932,
1999-02-18,1469.1900467612024,1141.7168076183652,,,1286.6577460855456,1494.482584645075,,1734.7206568401486,1507.4890331566492,1268.9309853991126,,1452.052835281349,1595.6483061990639,1367.0589702684238,,1265.9579156593993,1526.972929311084,1484.7827101448524,1062.0161083732712,
1999-03-04,1475.9962444994162,1129.0550475688315,,,1280.6119218131334,1494.8656925570783,,1739.4708048522043,1504.9373127394233,1258.7731233267343,,1449.8531391893264,1591.7229849612609,1360.1790059313732,,1274.1685569296526,1515.1432531702962,1481.3015024331578,1064.4167333728492,
1999-03-18,1482.80244223763,1145.5633543450326,,,1274.5660975407213,1495.2488004690817,,1744.22095286426,1502.3855923221972,1248.615261254356,,1447.653443097304,1587.7976637234576,1353.2990415943227,,1282.3791981999057,1503.3135770295082,1477.820294721463,1066.8173583724274,
